datetime,latitude,longitude,value
7/01/2015,-35.6,144.4,34.2427532
7/01/2015,-34.9,148.1,72.56569036
7/01/2015,-34.1,138.4,43.14540983
7/01/2015,-34.1,150.4,80.49927586
7/01/2015,-33.4,151.1,81.12243988
7/01/2015,-32.6,150.4,68.12066843
7/01/2015,-31.9,115.9,48.18970319
7/01/2015,-31.1,115.1,59.03839244
7/01/2015,-30.4,121.1,44.95645495
7/01/2015,-30.4,122.6,49.39929268
7/01/2015,-29.6,123.4,47.34950554
7/01/2015,-28.9,149.6,41.78580479
7/01/2015,-28.1,121.1,31.6767702
7/01/2015,-27.4,141.4,42.40110222
7/01/2015,-27.4,151.1,64.87030517
7/01/2015,-27.4,153.4,74.2539354
7/01/2015,-26.6,121.1,24.57616487
7/01/2015,-25.9,112.9,75.77235722
7/01/2015,-25.9,128.6,69.27963908
7/01/2015,-25.9,151.1,81.01653698
7/01/2015,-25.1,151.9,84.51383178
7/01/2015,-25.1,152.6,75.47074948
7/01/2015,-24.4,122.6,35.27810832
7/01/2015,-24.4,125.6,55.9969297
7/01/2015,-24.4,136.9,83.2253281
7/01/2015,-23.6,148.1,64.89687362
7/01/2015,-22.9,113.6,25.04497605
7/01/2015,-22.9,114.4,17.30829692
7/01/2015,-22.9,124.9,74.71573132
7/01/2015,-22.9,149.6,73.15740318
7/01/2015,-22.1,119.6,34.84566103
7/01/2015,-22.1,147.4,65.37678891
7/01/2015,-22.1,148.9,71.3725332
7/01/2015,-21.4,115.9,25.46903829
7/01/2015,-21.4,117.4,30.7896366
7/01/2015,-21.4,118.9,35.47605006
7/01/2015,-21.4,130.1,92.98982379
7/01/2015,-21.4,130.9,94.44093076
7/01/2015,-21.4,146.6,63.87885846
7/01/2015,-20.6,118.1,39.61791395
7/01/2015,-20.6,127.1,93.4343521
7/01/2015,-20.6,129.4,89.98660228
7/01/2015,-20.6,139.1,94.20800514
7/01/2015,-20.6,145.9,65.71742351
7/01/2015,-20.6,148.1,74.74807739
7/01/2015,-19.9,116.6,78.30641018
7/01/2015,-19.9,120.4,54.99953954
