datetime,latitude,longitude,value
4/01/2015,-15.4,136.1,2.489280692
4/01/2015,-15.4,142.9,2.87440369
4/01/2015,-13.9,143.6,3.567544112
4/01/2015,-13.1,135.4,2.827419179
4/01/2015,-13.1,142.9,2.383215648
4/01/2015,-12.4,130.9,4.008407959
4/01/2015,-11.6,142.1,1.315861439
4/01/2015,-10.9,131.6,7.481600844
4/01/2015,-10.1,142.1,3.188919765
5/01/2015,-43.1,146.6,1.89276845
5/01/2015,-42.4,147.4,1.940600753
5/01/2015,-41.6,147.4,1.547498764
5/01/2015,-40.9,145.9,1.843173567
5/01/2015,-40.1,145.1,2.628887533
5/01/2015,-38.6,142.9,5.849325618
5/01/2015,-37.9,145.1,2.867247296
5/01/2015,-37.1,139.9,5.505991714
5/01/2015,-37.1,142.1,2.984132299
5/01/2015,-36.4,142.9,4.197479865
5/01/2015,-35.6,144.4,3.130113544
5/01/2015,-34.9,148.1,1.951176079
5/01/2015,-34.1,138.4,4.214971323
5/01/2015,-34.1,150.4,1.677084257
5/01/2015,-33.4,151.1,3.144871998
5/01/2015,-32.6,150.4,2.660192694
5/01/2015,-31.9,115.9,2.577980433
5/01/2015,-31.1,115.1,3.977844299
5/01/2015,-30.4,121.1,6.152457334
5/01/2015,-30.4,122.6,5.542628079
5/01/2015,-29.6,123.4,5.380134777
5/01/2015,-28.9,149.6,3.941543274
5/01/2015,-28.1,121.1,7.348116496
5/01/2015,-27.4,141.4,2.927833585
5/01/2015,-27.4,151.1,4.638170109
5/01/2015,-27.4,153.4,6.604181899
5/01/2015,-26.6,121.1,7.728142745
5/01/2015,-25.9,112.9,7.353820671
5/01/2015,-25.9,128.6,6.987395533
5/01/2015,-25.9,151.1,4.482352267
5/01/2015,-25.1,151.9,4.14374984
5/01/2015,-25.1,152.6,4.709850546
5/01/2015,-24.4,122.6,8.547923675
5/01/2015,-24.4,125.6,7.615125065
5/01/2015,-24.4,136.9,6.394493922
5/01/2015,-23.6,148.1,3.878506451
5/01/2015,-22.9,113.6,3.999983358
5/01/2015,-22.9,114.4,2.992470261
5/01/2015,-22.9,124.9,7.763647831
5/01/2015,-22.9,149.6,4.507620087
5/01/2015,-22.1,119.6,5.078540026
5/01/2015,-22.1,147.4,4.353897255
5/01/2015,-22.1,148.9,4.384427711
5/01/2015,-21.4,115.9,3.389316078
5/01/2015,-21.4,117.4,3.65963333
5/01/2015,-21.4,118.9,4.190099149
5/01/2015,-21.4,130.1,6.987402502
5/01/2015,-21.4,130.9,5.985515406
5/01/2015,-21.4,146.6,5.4699052
5/01/2015,-20.6,118.1,3.415980917
5/01/2015,-20.6,127.1,7.305351316
5/01/2015,-20.6,129.4,6.236767937
5/01/2015,-20.6,139.1,3.555754068
5/01/2015,-20.6,145.9,5.675077023
5/01/2015,-20.6,148.1,5.218562774
5/01/2015,-19.9,116.6,6.466074376
