datetime,latitude,longitude,value
4/01/2015,-22.1,148.9,25.86689582
4/01/2015,-21.4,115.9,32.67323923
4/01/2015,-21.4,117.4,33.42369878
4/01/2015,-21.4,118.9,33.5748928
4/01/2015,-21.4,130.1,22.15767135
4/01/2015,-21.4,130.9,21.50732149
4/01/2015,-21.4,146.6,27.20274425
4/01/2015,-20.6,118.1,34.74651845
4/01/2015,-20.6,127.1,23.10498181
4/01/2015,-20.6,129.4,22.47564357
4/01/2015,-20.6,139.1,25.39423267
4/01/2015,-20.6,145.9,27.26624471
4/01/2015,-20.6,148.1,25.52392275
4/01/2015,-19.9,116.6,29.49422314
4/01/2015,-19.9,120.4,36.26030915
4/01/2015,-19.9,131.6,22.7441886
4/01/2015,-19.9,148.1,26.15159614
4/01/2015,-19.1,126.4,24.46834719
4/01/2015,-19.1,133.9,24.75726505
4/01/2015,-19.1,134.6,25.46936908
4/01/2015,-18.4,121.9,31.64584317
4/01/2015,-18.4,123.4,29.09357684
4/01/2015,-18.4,124.1,27.84940354
4/01/2015,-18.4,127.9,23.23642351
4/01/2015,-18.4,132.4,24.20022695
4/01/2015,-18.4,133.1,24.55074722
4/01/2015,-18.4,137.6,27.0121503
4/01/2015,-18.4,140.6,26.82749303
4/01/2015,-17.6,122.6,29.23291368
4/01/2015,-16.9,145.1,23.09325721
4/01/2015,-16.1,145.1,25.33930839
4/01/2015,-15.4,136.1,27.58273046
4/01/2015,-15.4,142.9,27.20334844
4/01/2015,-13.9,143.6,26.2875815
4/01/2015,-13.1,135.4,26.95570743
4/01/2015,-13.1,142.9,26.71756503
4/01/2015,-12.4,130.9,25.5635192
4/01/2015,-11.6,142.1,26.90312074
4/01/2015,-10.9,131.6,27.75329932
4/01/2015,-10.1,142.1,26.7673526
5/01/2015,-43.1,146.6,14.52830198
5/01/2015,-42.4,147.4,16.35934064
5/01/2015,-41.6,147.4,16.51070069
5/01/2015,-40.9,145.9,15.84703763
5/01/2015,-40.1,145.1,16.77054821
5/01/2015,-38.6,142.9,15.58259011
5/01/2015,-37.9,145.1,18.34779852
5/01/2015,-37.1,139.9,18.89053931
5/01/2015,-37.1,142.1,19.28843124
5/01/2015,-36.4,142.9,22.3562543
5/01/2015,-35.6,144.4,27.02823839
5/01/2015,-34.9,148.1,20.40903837
5/01/2015,-34.1,138.4,27.49538229
5/01/2015,-34.1,150.4,21.00438416
5/01/2015,-33.4,151.1,23.04974864
5/01/2015,-32.6,150.4,22.29711182
5/01/2015,-31.9,115.9,30.49714901
5/01/2015,-31.1,115.1,25.72402566
5/01/2015,-30.4,121.1,29.20683325
5/01/2015,-30.4,122.6,26.77202174
5/01/2015,-29.6,123.4,27.56501302
5/01/2015,-28.9,149.6,27.30613083
5/01/2015,-28.1,121.1,32.01569548
5/01/2015,-27.4,141.4,24.48953003
5/01/2015,-27.4,151.1,21.46777109
5/01/2015,-27.4,153.4,24.85850545
5/01/2015,-26.6,121.1,33.49791674
5/01/2015,-25.9,112.9,25.24940124
5/01/2015,-25.9,128.6,30.22893013
5/01/2015,-25.9,151.1,21.76289927
5/01/2015,-25.1,151.9,23.15174016
5/01/2015,-25.1,152.6,24.59527906
5/01/2015,-24.4,122.6,35.23030555
5/01/2015,-24.4,125.6,34.72170556
5/01/2015,-24.4,136.9,28.29074682
5/01/2015,-23.6,148.1,24.40521242
5/01/2015,-22.9,113.6,32.13702856
5/01/2015,-22.9,114.4,35.29132075
5/01/2015,-22.9,124.9,33.45789597
5/01/2015,-22.9,149.6,25.05756503
5/01/2015,-22.1,119.6,34.80717251
5/01/2015,-22.1,147.4,23.76947098
5/01/2015,-22.1,148.9,25.03575085
5/01/2015,-21.4,115.9,34.53975083
5/01/2015,-21.4,117.4,34.3060826
5/01/2015,-21.4,118.9,34.65730327
5/01/2015,-21.4,130.1,21.9084975
5/01/2015,-21.4,130.9,21.47914529
5/01/2015,-21.4,146.6,24.27835401
5/01/2015,-20.6,118.1,35.53368638
5/01/2015,-20.6,127.1,22.65764008
5/01/2015,-20.6,129.4,23.34927803
5/01/2015,-20.6,139.1,25.02856136
5/01/2015,-20.6,145.9,24.63463717
5/01/2015,-20.6,148.1,24.20991717
5/01/2015,-19.9,116.6,29.88366597
5/01/2015,-19.9,120.4,36.55488133
5/01/2015,-19.9,131.6,24.38350258
5/01/2015,-19.9,148.1,25.20147454
5/01/2015,-19.1,126.4,24.68783074
5/01/2015,-19.1,133.9,25.20277977
5/01/2015,-19.1,134.6,25.65748036
5/01/2015,-18.4,121.9,32.19117685
5/01/2015,-18.4,123.4,28.16198979
5/01/2015,-18.4,124.1,26.61249952
5/01/2015,-18.4,127.9,24.4377801
5/01/2015,-18.4,132.4,25.27660176
5/01/2015,-18.4,133.1,25.38873674
5/01/2015,-18.4,137.6,27.92982708
5/01/2015,-18.4,140.6,25.82087258
5/01/2015,-17.6,122.6,28.63742358
5/01/2015,-16.9,145.1,23.31754313
5/01/2015,-16.1,145.1,25.3269205
5/01/2015,-15.4,136.1,26.89197028
5/01/2015,-15.4,142.9,27.68300029
5/01/2015,-13.9,143.6,27.42202723
5/01/2015,-13.1,135.4,26.35954333
5/01/2015,-13.1,142.9,25.53942213
5/01/2015,-12.4,130.9,25.93623843
5/01/2015,-11.6,142.1,25.26857917
5/01/2015,-10.9,131.6,27.69705942
5/01/2015,-10.1,142.1,26.48089028
6/01/2015,-43.1,146.6,15.4351887
6/01/2015,-42.4,147.4,16.44865802
6/01/2015,-41.6,147.4,16.27803831
6/01/2015,-40.9,145.9,17.34313188
6/01/2015,-40.1,145.1,17.56420671
6/01/2015,-38.6,142.9,17.41721558
6/01/2015,-37.9,145.1,21.20698825
6/01/2015,-37.1,139.9,23.85041452
6/01/2015,-37.1,142.1,24.74308935
6/01/2015,-36.4,142.9,27.53436762
6/01/2015,-35.6,144.4,29.9415812
6/01/2015,-34.9,148.1,22.44434888
6/01/2015,-34.1,138.4,30.92676587
6/01/2015,-34.1,150.4,21.87614321
6/01/2015,-33.4,151.1,23.04691402
6/01/2015,-32.6,150.4,21.76987306
6/01/2015,-31.9,115.9,26.17344995
6/01/2015,-31.1,115.1,23.0735592
6/01/2015,-30.4,121.1,31.28868777
6/01/2015,-30.4,122.6,29.55382024
6/01/2015,-29.6,123.4,30.50365725
6/01/2015,-28.9,149.6,27.19491588
6/01/2015,-28.1,121.1,33.30389501
6/01/2015,-27.4,141.4,27.66925339
6/01/2015,-27.4,151.1,21.95313496
6/01/2015,-27.4,153.4,24.65376889
6/01/2015,-26.6,121.1,34.5523162
6/01/2015,-25.9,112.9,24.84872955
6/01/2015,-25.9,128.6,28.56811378
6/01/2015,-25.9,151.1,21.77648144
6/01/2015,-25.1,151.9,23.71510765
6/01/2015,-25.1,152.6,24.90710253
6/01/2015,-24.4,122.6,33.89093049
6/01/2015,-24.4,125.6,30.82146736
6/01/2015,-24.4,136.9,26.82226009
6/01/2015,-23.6,148.1,23.52844314
6/01/2015,-22.9,113.6,35.3715993
6/01/2015,-22.9,114.4,37.77172725
6/01/2015,-22.9,124.9,27.81637688
6/01/2015,-22.9,149.6,24.53824693
6/01/2015,-22.1,119.6,35.03845455
6/01/2015,-22.1,147.4,22.68157803
6/01/2015,-22.1,148.9,23.91521427
6/01/2015,-21.4,115.9,36.60861123
6/01/2015,-21.4,117.4,35.28093723
6/01/2015,-21.4,118.9,35.31782935
6/01/2015,-21.4,130.1,23.59394247
6/01/2015,-21.4,130.9,23.35212128
6/01/2015,-21.4,146.6,22.69827013
6/01/2015,-20.6,118.1,35.87896214
6/01/2015,-20.6,127.1,23.7237903
6/01/2015,-20.6,129.4,24.16354137
6/01/2015,-20.6,139.1,23.89366598
6/01/2015,-20.6,145.9,21.36264637
6/01/2015,-20.6,148.1,22.55708819
6/01/2015,-19.9,116.6,30.11452764
6/01/2015,-19.9,120.4,35.42431072
6/01/2015,-19.9,131.6,24.77033146
6/01/2015,-19.9,148.1,23.86207147
6/01/2015,-19.1,126.4,24.75042901
6/01/2015,-19.1,133.9,25.19564629
6/01/2015,-19.1,134.6,25.41434113
6/01/2015,-18.4,121.9,28.21233873
6/01/2015,-18.4,123.4,25.41553221
6/01/2015,-18.4,124.1,25.46894626
6/01/2015,-18.4,127.9,24.27551205
6/01/2015,-18.4,132.4,25.73971188
6/01/2015,-18.4,133.1,25.66614545
6/01/2015,-18.4,137.6,26.38884927
6/01/2015,-18.4,140.6,25.76699843
6/01/2015,-17.6,122.6,26.16094325
6/01/2015,-16.9,145.1,22.70787467
6/01/2015,-16.1,145.1,25.18953085
6/01/2015,-15.4,136.1,28.08947749
6/01/2015,-15.4,142.9,28.47229858
6/01/2015,-13.9,143.6,26.38745063
6/01/2015,-13.1,135.4,28.30011184
6/01/2015,-13.1,142.9,25.85353227
6/01/2015,-12.4,130.9,26.93158727
6/01/2015,-11.6,142.1,25.53571463
6/01/2015,-10.9,131.6,28.01972771
6/01/2015,-10.1,142.1,26.59883116
7/01/2015,-43.1,146.6,18.85843996
7/01/2015,-42.4,147.4,21.1291868
7/01/2015,-41.6,147.4,21.01137114
7/01/2015,-40.9,145.9,19.9476327
7/01/2015,-40.1,145.1,19.43829759
7/01/2015,-38.6,142.9,21.15340285
7/01/2015,-37.9,145.1,27.52307574
7/01/2015,-37.1,139.9,27.05768477
7/01/2015,-37.1,142.1,29.59460867
7/01/2015,-36.4,142.9,30.01924087
7/01/2015,-35.6,144.4,32.19524725
7/01/2015,-34.9,148.1,21.99859129
7/01/2015,-34.1,138.4,30.78233363
7/01/2015,-34.1,150.4,21.80407497
7/01/2015,-33.4,151.1,23.05145548
7/01/2015,-32.6,150.4,22.93989185
7/01/2015,-31.9,115.9,22.04941242
7/01/2015,-31.1,115.1,22.24314007
7/01/2015,-30.4,121.1,26.95728286
7/01/2015,-30.4,122.6,26.87108167
7/01/2015,-29.6,123.4,28.32643709
7/01/2015,-28.9,149.6,27.43991089
7/01/2015,-28.1,121.1,32.43117365
7/01/2015,-27.4,141.4,29.92238688
7/01/2015,-27.4,151.1,22.43545732
7/01/2015,-27.4,153.4,24.31409195
7/01/2015,-26.6,121.1,35.16775491
7/01/2015,-25.9,112.9,24.89685864
7/01/2015,-25.9,128.6,25.13594281
7/01/2015,-25.9,151.1,21.52617555
7/01/2015,-25.1,151.9,22.4503083
7/01/2015,-25.1,152.6,24.20666543
7/01/2015,-24.4,122.6,34.41414623
7/01/2015,-24.4,125.6,29.3014214
7/01/2015,-24.4,136.9,24.06655775
7/01/2015,-23.6,148.1,24.65955571
7/01/2015,-22.9,113.6,36.81198294
7/01/2015,-22.9,114.4,38.6335616
7/01/2015,-22.9,124.9,27.25610244
7/01/2015,-22.9,149.6,24.57942567
7/01/2015,-22.1,119.6,34.75036956
7/01/2015,-22.1,147.4,24.93650604
7/01/2015,-22.1,148.9,24.82128939
7/01/2015,-21.4,115.9,36.59464884
7/01/2015,-21.4,117.4,35.22748093
7/01/2015,-21.4,118.9,35.17672512
7/01/2015,-21.4,130.1,24.00443944
7/01/2015,-21.4,130.9,23.37547593
7/01/2015,-21.4,146.6,25.57636547
7/01/2015,-20.6,118.1,35.82243921
7/01/2015,-20.6,127.1,24.64565465
7/01/2015,-20.6,129.4,25.20016396
7/01/2015,-20.6,139.1,22.22502076
7/01/2015,-20.6,145.9,25.37823327
7/01/2015,-20.6,148.1,24.65402387
7/01/2015,-19.9,116.6,29.92032334
7/01/2015,-19.9,120.4,32.61607222
7/01/2015,-19.9,131.6,24.98332188
7/01/2015,-19.9,148.1,25.47103852
7/01/2015,-19.1,126.4,25.33898242
7/01/2015,-19.1,133.9,25.3007303
7/01/2015,-19.1,134.6,25.36135049
7/01/2015,-18.4,121.9,26.09679169
7/01/2015,-18.4,123.4,25.41949798
7/01/2015,-18.4,124.1,25.78720799
7/01/2015,-18.4,127.9,25.03250171
7/01/2015,-18.4,132.4,25.78472097
7/01/2015,-18.4,133.1,25.8455998
7/01/2015,-18.4,137.6,24.04504631
7/01/2015,-18.4,140.6,25.16314261
7/01/2015,-17.6,122.6,25.26598789
7/01/2015,-16.9,145.1,22.28597966
7/01/2015,-16.1,145.1,24.3079617
7/01/2015,-15.4,136.1,27.41699192
7/01/2015,-15.4,142.9,27.84867793
7/01/2015,-13.9,143.6,25.87840032
7/01/2015,-13.1,135.4,27.47052494
7/01/2015,-13.1,142.9,25.0515434
7/01/2015,-12.4,130.9,26.35071686
7/01/2015,-11.6,142.1,25.67729387
7/01/2015,-10.9,131.6,28.53704634
7/01/2015,-10.1,142.1,26.92992364
8/01/2015,-43.1,146.6,14.22948277
8/01/2015,-42.4,147.4,16.13936347
8/01/2015,-41.6,147.4,16.96315306
8/01/2015,-40.9,145.9,15.50714323
8/01/2015,-40.1,145.1,16.30666664
8/01/2015,-38.6,142.9,16.31107348
8/01/2015,-37.9,145.1,20.49125857
8/01/2015,-37.1,139.9,18.06787335
8/01/2015,-37.1,142.1,19.70782553
8/01/2015,-36.4,142.9,23.41716427
8/01/2015,-35.6,144.4,28.51423033
8/01/2015,-34.9,148.1,24.11421075
8/01/2015,-34.1,138.4,23.75540366
8/01/2015,-34.1,150.4,23.56975495
8/01/2015,-33.4,151.1,24.26373919
